join_key,experiment,experiment_date,model.loss,model.model_architecture,model.pos_weight,model.alpha,model.lr,dataloader.batch_size,training.max_epochs,threshold,TN,FP,FN,TP,precision,recall,TPR,FPR,f1score,accuracy,prevalence,fp_per_mneg,metrics_path,config_path
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.7100000000000001,89325603,136993,69118,121534,0.4701017737388611,0.6374651193618774,0.6374651193618774,0.0015312880277633667,0.5411383911444103,0.9977010202686689,0.0021265487224735014,1531.28800331258,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.7000000000000001,89322550,140046,68493,122159,0.46589118242263794,0.6407433152198792,0.6407433152198792,0.0015654140152037144,0.5395036236320588,0.9976739381489,0.0021265487224735014,1565.4139971525083,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.6900000000000001,89319453,143143,67859,122793,0.4617389142513275,0.6440687775611877,0.6440687775611877,0.0016000318573787808,0.5378722182097174,0.9976464656361362,0.0021265487224735014,1600.031816648826,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.68,89316450,146146,67254,123398,0.45780280232429504,0.6472420692443848,0.6472420692443848,0.0016335989348590374,0.5362845269108854,0.9976197181389346,0.0021265487224735014,1633.5989176974028,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.67,89313355,149241,66673,123979,0.45376986265182495,0.6502895355224609,0.6502895355224609,0.001668194425292313,0.5345397062982381,0.9975916767678066,0.0021265487224735014,1668.1943814820665,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.66,89310197,152399,66078,124574,0.4497694671154022,0.6534103751182556,0.6534103751182556,0.00170349411200732,0.5327944274789733,0.9975630888464855,0.0021265487224735014,1703.4940501838332,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.65,89306956,155640,65526,125126,0.4456593692302704,0.656305730342865,0.656305730342865,0.0017397215124219656,0.5308494759409595,0.9975330955103824,0.0021265487224735014,1739.7214809192435,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.64,89303898,158698,64958,125694,0.4419744610786438,0.6592850089073181,0.6592850089073181,0.001773903495632112,0.5291888868165742,0.9975053218373081,0.0021265487224735014,1773.9033640383072,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.63,89300756,161840,64396,126256,0.4382427930831909,0.6622327566146851,0.6622327566146851,0.0018090242519974709,0.5274424007142677,0.9974765442965323,0.0021265487224735014,1809.0241870468412,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.62,89297548,165048,63889,126763,0.4344010353088379,0.6648920774459839,0.6648920774459839,0.0018448828486725688,0.5254827915502421,0.9974464171114024,0.0021265487224735014,1844.8827485399595,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.61,89294279,168317,63343,127309,0.43064209818840027,0.6677559018135071,0.6677559018135071,0.001881423289887607,0.5236058380189271,0.9974160445363898,0.0021265487224735014,1881.423159238527,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.6,89291133,171463,62824,127828,0.4271027147769928,0.6704781651496887,0.6704781651496887,0.0019165887497365475,0.5218076403686224,0.9973867427535922,0.0021265487224735014,1916.5886936703694,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.59,89287974,174622,62313,128339,0.42361557483673096,0.6731584072113037,0.6731584072113037,0.0019518996123224497,0.5199984505367409,0.9973572067349975,0.0021265487224735014,1951.8995402279631,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.5800000000000001,89284738,177858,61801,128851,0.4201083183288574,0.6758439540863037,0.6758439540863037,0.0019880712497979403,0.5181387440864159,0.9973268230058994,0.0021265487224735014,1988.0710816842382,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.5700000000000001,89281406,181190,61281,129371,0.4165719449520111,0.6785714030265808,0.6785714030265808,0.002025315770879388,0.5162316141888733,0.9972954577172709,0.0021265487224735014,2025.3156972999086,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.56,89278143,184453,60781,129871,0.4131755828857422,0.681194007396698,0.681194007396698,0.002061789156869054,0.5143650436992984,0.9972646389788354,0.0021265487224735014,2061.7890408635135,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.55,89274826,187770,60303,130349,0.40974918007850647,0.68370121717453,0.68370121717453,0.0020988660398870707,0.5124073553948542,0.9972329725298965,0.0021265487224735014,2098.865988641778,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.54,89271497,191099,59792,130860,0.40644925832748413,0.686381459236145,0.686381459236145,0.0021360772661864758,0.510562579460115,0.9972015403167546,0.0021265487224735014,2136.0770706899675,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.53,89268053,194543,59306,131346,0.4030390679836273,0.6889306306838989,0.6889306306838989,0.00217457371763885,0.5085598247552702,0.9971685465316327,0.0021265487224735014,2174.5736061582656,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.52,89264567,198029,58764,131888,0.3997611403465271,0.6917734742164612,0.6917734742164612,0.0022135397884994745,0.5067070695233423,0.9971357089037086,0.0021265487224735014,2213.5396115712983,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.51,89261221,201375,58300,132352,0.39658764004707336,0.6942072510719299,0.6942072510719299,0.0022509407717734575,0.5047952051255925,0.9971035628290902,0.0021265487224735014,2250.940717168547,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.5,89257726,204870,57852,132800,0.3932833969593048,0.6965571045875549,0.6965571045875549,0.0022900074254721403,0.5027237359586284,0.9970695763303522,0.0021265487224735014,2290.0073232840236,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.49,89254319,208277,57338,133314,0.3902737498283386,0.6992530822753906,0.6992530822753906,0.0023280903697013855,0.5009516323186042,0.9970373075607925,0.0021265487224735014,2328.0902780867214,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.48000000000000004,89250807,211789,56868,133784,0.3871367275714874,0.7017183303833008,0.7017183303833008,0.00236734701320529,0.4989845730464503,0.9970033768324824,0.0021265487224735014,2367.3469077512573,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.47000000000000003,89247060,215536,56400,134252,0.3838096261024475,0.7041730284690857,0.7041730284690857,0.002409230452030897,0.4968248080656844,0.9969668025858918,0.0021265487224735014,2409.2303335351457,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.46,89243275,219321,55965,134687,0.3804631531238556,0.7064546942710876,0.7064546942710876,0.002451538573950529,0.49457276125462923,0.9969294363992256,0.0021265487224735014,2451.5385178404617,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.45,89239530,223066,55472,135180,0.3773384690284729,0.7090405821800232,0.7090405821800232,0.0024933996610343456,0.49255052821801815,0.9968931633129454,0.0021265487224735014,2493.399587912696,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.44,89235844,226752,55026,135626,0.374266654253006,0.711379885673523,0.711379885673523,0.0025346013717353344,0.4904833385863018,0.9968570240756922,0.0021265487224735014,2534.6011644911355,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.43,89232058,230538,54533,136119,0.371243417263031,0.7139657735824585,0.7139657735824585,0.0025769206695258617,0.48848663617950044,0.9968202936719035,0.0021265487224735014,2576.920526652278,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.42000000000000004,89228322,234274,54097,136555,0.3682425022125244,0.7162526249885559,0.7162526249885559,0.00261868117377162,0.4864100395227889,0.996783485189516,0.0021265487224735014,2618.6809960220694,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.41000000000000003,89224443,238153,53657,136995,0.36517587304115295,0.718560516834259,0.718560516834259,0.0026620400603860617,0.4842523818878476,0.9967451262892338,0.0021265487224735014,2662.039898775126,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.4,89220518,242078,53210,137442,0.36214691400527954,0.7209051251411438,0.7209051251411438,0.0027059130370616913,0.4821071507629731,0.9967063323796144,0.0021265487224735014,2705.9129828962264,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.39,89216387,246209,52731,137921,0.35904771089553833,0.7234175205230713,0.7234175205230713,0.0027520889416337013,0.47990715493953445,0.9966655976591055,0.0021265487224735014,2752.0887053176953,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.38,89212157,250439,52243,138409,0.35594627261161804,0.7259771823883057,0.7259771823883057,0.0027993712574243546,0.4776842037724756,0.996623859070895,0.0021265487224735014,2799.3710354660398,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.37,89207951,254645,51789,138863,0.35288482904434204,0.7283584475517273,0.7283584475517273,0.002846385119482875,0.4754279666948877,0.9965820089418288,0.0021265487224735014,2846.385097074536,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.36000000000000004,89203700,258896,51352,139300,0.34982773661613464,0.7306506037712097,0.7306506037712097,0.002893902361392975,0.4731272019443961,0.9965394672594572,0.0021265487224735014,2893.902162195249,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.35000000000000003,89199478,263118,50913,139739,0.34686997532844543,0.7329532504081726,0.7329532504081726,0.002941095270216465,0.47089091959946194,0.9964972713537383,0.0021265487224735014,2941.095069496977,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.34,89195196,267400,50447,140205,0.34397271275520325,0.735397458076477,0.735397458076477,0.0029889587312936783,0.4687115976402008,0.9964547073631956,0.0021265487224735014,2988.958648148328,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.33,89190805,271791,49964,140688,0.3410791754722595,0.7379308938980103,0.7379308938980103,0.003038040827959776,0.4665255088733942,0.9964111171967802,0.0021265487224735014,3038.0406130848246,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.32,89186404,276192,49520,141132,0.33818328380584717,0.7402597665786743,0.7402597665786743,0.0030872344505041838,0.4642683332080733,0.9963669804801718,0.0021265487224735014,3087.2343565795923,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.31,89181966,280630,49051,141601,0.33536380529403687,0.7427197098731995,0.7427197098731995,0.0031368418131023645,0.46208165632014286,0.9963227099145365,0.0021265487224735014,3136.8416807399594,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.3,89177476,285120,48600,142052,0.33254051208496094,0.7450852990150452,0.7450852990150452,0.0031870303209871054,0.45984616242352727,0.9962776585629112,0.0021265487224735014,3187.030253403333,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.29000000000000004,89172783,289813,48172,142480,0.3295912742614746,0.7473301887512207,0.7473301887512207,0.003239487996324897,0.45744005977096863,0.9962300863879466,0.0021265487224735014,3239.487930799594,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
